sample_id,instrument_id,instrument_type,date,test_type,duration_min,turnaround_hours,result,operator,product_family,manual_entry,automation_phase,downtime_flag,downtime_reason
S2024-04924,HPLC_02,HPLC,2024-08-07,Endotoxin,35.7,24.3,pass,DG,Media_X,1,After_Automation,0,
S2024-04925,HPLC_02,HPLC,2024-08-07,Assay,32.0,33.2,pass,CF,Media_X,0,After_Automation,0,
S2024-04926,UV_01,UV_Spectrometer,2024-08-07,Weigh,23.6,24.3,pass,DG,Reagent_A,0,After_Automation,0,
S2024-04927,UV_01,UV_Spectrometer,2024-08-07,pH Check,51.8,16.8,pass,AD,Media_Y,0,After_Automation,0,
S2024-04928,UV_01,UV_Spectrometer,2024-08-07,Endotoxin,28.8,26.8,pass,AD,Media_X,0,After_Automation,0,
S2024-04929,UV_01,UV_Spectrometer,2024-08-07,Impurity,47.1,25.2,pass,BR,Media_X,1,After_Automation,0,
S2024-04930,BAL_01,Analytical_Balance,2024-08-07,Endotoxin,49.9,27.0,pass,AD,Media_X,0,After_Automation,0,
S2024-04931,BAL_01,Analytical_Balance,2024-08-07,Impurity,52.7,27.8,pass,EL,Reagent_B,0,After_Automation,0,
S2024-04932,BAL_01,Analytical_Balance,2024-08-07,Impurity,47.3,23.2,pass,BR,Reagent_A,0,After_Automation,0,
S2024-04933,BAL_01,Analytical_Balance,2024-08-07,Weigh,23.7,22.1,fail,EL,Media_X,0,After_Automation,0,
S2024-04934,BAL_01,Analytical_Balance,2024-08-07,Assay,55.9,23.2,pass,CF,Reagent_B,0,After_Automation,0,
S2024-04935,BAL_01,Analytical_Balance,2024-08-07,Assay,54.6,29.5,pass,BR,Media_X,0,After_Automation,0,
S2024-04936,BAL_01,Analytical_Balance,2024-08-07,Endotoxin,64.8,22.8,pass,DG,Reagent_B,0,After_Automation,0,
S2024-04937,BAL_01,Analytical_Balance,2024-08-07,Weigh,45.6,23.8,pass,EL,Media_Y,0,After_Automation,0,
S2024-04938,PH_01,pH_Meter,2024-08-07,Endotoxin,35.3,27.2,pass,BR,Media_X,0,After_Automation,0,
S2024-04939,PH_01,pH_Meter,2024-08-07,Assay,44.2,26.3,pass,EL,Media_X,0,After_Automation,0,
S2024-04940,PH_01,pH_Meter,2024-08-07,Assay,69.3,19.9,pass,BR,Media_Y,0,After_Automation,0,
S2024-04941,PH_01,pH_Meter,2024-08-07,Weigh,44.1,33.6,pass,DG,Reagent_B,0,After_Automation,0,
S2024-04942,PH_01,pH_Meter,2024-08-07,pH Check,37.0,29.2,pass,CF,Media_Y,0,After_Automation,0,
S2024-04943,LUM_01,Luminometer,2024-08-07,Assay,44.7,26.5,pass,AD,Reagent_B,0,After_Automation,0,
S2024-04944,LUM_01,Luminometer,2024-08-07,pH Check,50.8,19.7,fail,BR,Reagent_A,1,After_Automation,0,
S2024-04945,HPLC_01,HPLC,2024-08-08,Weigh,67.8,25.2,pass,BR,Media_X,0,After_Automation,0,
S2024-04946,HPLC_01,HPLC,2024-08-08,pH Check,55.0,17.8,pass,DG,Reagent_A,0,After_Automation,0,
S2024-04947,HPLC_01,HPLC,2024-08-08,Endotoxin,59.2,26.3,pass,EL,Media_X,0,After_Automation,0,
S2024-04948,HPLC_01,HPLC,2024-08-08,Endotoxin,49.0,20.0,pass,CF,Reagent_B,0,After_Automation,0,
S2024-04949,HPLC_02,HPLC,2024-08-08,Endotoxin,47.9,20.0,pass,DG,Media_X,0,After_Automation,1,software_error
S2024-04950,HPLC_02,HPLC,2024-08-08,Endotoxin,41.5,23.7,pass,DG,Reagent_B,0,After_Automation,1,software_error
S2024-04951,HPLC_02,HPLC,2024-08-08,pH Check,55.0,25.7,pass,CF,Media_X,1,After_Automation,1,software_error
S2024-04952,HPLC_02,HPLC,2024-08-08,Endotoxin,34.2,28.8,pass,AD,Media_X,0,After_Automation,1,software_error
S2024-04953,HPLC_02,HPLC,2024-08-08,pH Check,35.8,18.7,pass,DG,Reagent_A,0,After_Automation,1,software_error
S2024-04954,HPLC_02,HPLC,2024-08-08,Weigh,33.6,18.2,pass,AD,Media_X,0,After_Automation,1,software_error
S2024-04955,HPLC_02,HPLC,2024-08-08,Assay,24.9,18.8,pass,CF,Media_Y,0,After_Automation,1,software_error
S2024-04956,UV_01,UV_Spectrometer,2024-08-08,Assay,27.4,29.2,pass,DG,Reagent_A,0,After_Automation,0,
S2024-04957,UV_01,UV_Spectrometer,2024-08-08,pH Check,29.8,18.6,pass,BR,Reagent_B,1,After_Automation,0,
S2024-04958,UV_01,UV_Spectrometer,2024-08-08,Impurity,68.6,10.1,pass,DG,Reagent_B,0,After_Automation,0,
S2024-04959,UV_01,UV_Spectrometer,2024-08-08,pH Check,47.6,19.9,pass,CF,Reagent_A,0,After_Automation,0,
S2024-04960,BAL_01,Analytical_Balance,2024-08-08,Endotoxin,10.5,26.7,pass,DG,Reagent_A,0,After_Automation,0,
S2024-04961,BAL_01,Analytical_Balance,2024-08-08,Assay,49.8,23.7,pass,DG,Media_Y,0,After_Automation,0,
S2024-04962,BAL_01,Analytical_Balance,2024-08-08,Endotoxin,74.3,18.8,pass,CF,Media_Y,0,After_Automation,0,
S2024-04963,BAL_01,Analytical_Balance,2024-08-08,Weigh,47.5,14.2,pass,EL,Media_X,0,After_Automation,0,
S2024-04964,BAL_01,Analytical_Balance,2024-08-08,pH Check,19.3,19.6,pass,CF,Media_Y,0,After_Automation,0,
S2024-04965,BAL_01,Analytical_Balance,2024-08-08,Assay,47.3,24.5,pass,BR,Media_X,1,After_Automation,0,
S2024-04966,BAL_01,Analytical_Balance,2024-08-08,pH Check,39.5,12.8,pass,AD,Media_X,0,After_Automation,0,
S2024-04967,BAL_01,Analytical_Balance,2024-08-08,Endotoxin,54.4,21.1,pass,BR,Media_X,0,After_Automation,0,
S2024-04968,BAL_01,Analytical_Balance,2024-08-08,Assay,39.2,23.3,pass,BR,Media_Y,0,After_Automation,0,
S2024-04969,BAL_01,Analytical_Balance,2024-08-08,pH Check,53.8,24.9,pass,CF,Reagent_B,0,After_Automation,0,
S2024-04970,PH_01,pH_Meter,2024-08-08,Assay,42.9,31.7,pass,EL,Reagent_B,0,After_Automation,0,
S2024-04971,PH_01,pH_Meter,2024-08-08,Weigh,31.9,27.2,pass,DG,Reagent_A,0,After_Automation,0,
S2024-04972,PH_01,pH_Meter,2024-08-08,Weigh,72.5,35.6,pass,AD,Reagent_A,0,After_Automation,0,
S2024-04973,PH_01,pH_Meter,2024-08-08,Assay,62.3,7.3,pass,CF,Reagent_A,0,After_Automation,0,
S2024-04974,PH_01,pH_Meter,2024-08-08,Weigh,66.8,22.6,pass,EL,Media_Y,0,After_Automation,0,
S2024-04975,LUM_01,Luminometer,2024-08-08,Weigh,32.9,17.9,pass,EL,Media_X,0,After_Automation,0,
S2024-04976,LUM_01,Luminometer,2024-08-08,Assay,64.1,26.0,pass,AD,Reagent_A,0,After_Automation,0,
S2024-04977,LUM_01,Luminometer,2024-08-08,pH Check,54.8,12.8,pass,BR,Media_X,0,After_Automation,0,
S2024-04978,HPLC_01,HPLC,2024-08-09,Endotoxin,48.9,24.4,pass,CF,Media_X,0,After_Automation,0,
S2024-04979,HPLC_02,HPLC,2024-08-09,Assay,38.8,20.1,pass,DG,Reagent_A,1,After_Automation,0,
S2024-04980,UV_01,UV_Spectrometer,2024-08-09,Assay,51.4,20.6,pass,EL,Media_X,0,After_Automation,0,
S2024-04981,UV_01,UV_Spectrometer,2024-08-09,Weigh,35.2,12.4,fail,DG,Media_X,0,After_Automation,0,
S2024-04982,UV_01,UV_Spectrometer,2024-08-09,Weigh,22.8,17.2,pass,BR,Reagent_A,0,After_Automation,0,
S2024-04983,BAL_01,Analytical_Balance,2024-08-09,Weigh,50.6,18.8,fail,CF,Reagent_A,0,After_Automation,0,
S2024-04984,BAL_01,Analytical_Balance,2024-08-09,Endotoxin,17.8,14.7,pass,CF,Media_X,0,After_Automation,0,
S2024-04985,BAL_01,Analytical_Balance,2024-08-09,pH Check,43.9,20.4,pass,EL,Media_Y,0,After_Automation,0,
S2024-04986,BAL_01,Analytical_Balance,2024-08-09,Endotoxin,54.0,15.0,pass,DG,Reagent_B,0,After_Automation,0,
S2024-04987,BAL_01,Analytical_Balance,2024-08-09,Impurity,37.5,30.5,pass,EL,Media_X,0,After_Automation,0,
S2024-04988,BAL_01,Analytical_Balance,2024-08-09,Weigh,22.9,22.1,pass,CF,Reagent_A,0,After_Automation,0,
S2024-04989,BAL_01,Analytical_Balance,2024-08-09,Endotoxin,31.6,18.4,pass,CF,Reagent_B,0,After_Automation,0,
S2024-04990,BAL_01,Analytical_Balance,2024-08-09,pH Check,44.9,21.2,pass,EL,Media_Y,1,After_Automation,0,
S2024-04991,PH_01,pH_Meter,2024-08-09,pH Check,62.2,28.4,pass,BR,Media_Y,0,After_Automation,0,
S2024-04992,PH_01,pH_Meter,2024-08-09,Impurity,46.5,28.4,pass,AD,Media_X,0,After_Automation,0,
S2024-04993,PH_01,pH_Meter,2024-08-09,Weigh,52.2,20.1,pass,EL,Reagent_A,0,After_Automation,0,
S2024-04994,HPLC_01,HPLC,2024-08-10,Impurity,47.0,31.8,pass,BR,Reagent_B,0,After_Automation,0,
S2024-04995,HPLC_01,HPLC,2024-08-10,Endotoxin,18.9,24.3,fail,DG,Reagent_A,1,After_Automation,0,
S2024-04996,HPLC_01,HPLC,2024-08-10,pH Check,56.7,25.3,pass,EL,Reagent_B,0,After_Automation,0,
S2024-04997,HPLC_01,HPLC,2024-08-10,pH Check,46.4,17.0,pass,EL,Reagent_B,0,After_Automation,0,
S2024-04998,HPLC_01,HPLC,2024-08-10,Endotoxin,65.8,22.7,pass,EL,Reagent_A,0,After_Automation,0,
S2024-04999,HPLC_01,HPLC,2024-08-10,Impurity,49.6,23.7,pass,CF,Media_X,0,After_Automation,0,
S2024-05000,HPLC_02,HPLC,2024-08-10,Weigh,67.8,16.2,pass,BR,Reagent_B,0,After_Automation,0,
S2024-05001,UV_01,UV_Spectrometer,2024-08-10,pH Check,40.4,29.6,pass,BR,Media_X,0,After_Automation,0,
S2024-05002,BAL_01,Analytical_Balance,2024-08-10,pH Check,29.2,18.4,pass,DG,Media_X,0,After_Automation,0,
S2024-05003,PH_01,pH_Meter,2024-08-10,Assay,23.7,21.5,pass,DG,Reagent_B,0,After_Automation,0,
S2024-05004,PH_01,pH_Meter,2024-08-10,Weigh,41.0,25.8,pass,BR,Reagent_B,0,After_Automation,0,
S2024-05005,PH_01,pH_Meter,2024-08-10,pH Check,45.5,21.1,pass,EL,Reagent_A,0,After_Automation,0,
S2024-05006,PH_01,pH_Meter,2024-08-10,pH Check,55.3,19.8,pass,AD,Media_Y,0,After_Automation,0,
S2024-05007,LUM_01,Luminometer,2024-08-10,Impurity,50.6,18.5,fail,CF,Media_Y,0,After_Automation,0,
S2024-05008,HPLC_02,HPLC,2024-08-11,Impurity,83.0,24.9,pass,CF,Media_X,0,After_Automation,0,
S2024-05009,HPLC_02,HPLC,2024-08-11,Assay,59.8,22.2,pass,BR,Reagent_A,0,After_Automation,0,
S2024-05010,HPLC_02,HPLC,2024-08-11,pH Check,38.0,20.5,pass,DG,Media_X,0,After_Automation,0,
S2024-05011,BAL_01,Analytical_Balance,2024-08-11,Weigh,39.5,27.3,pass,CF,Media_Y,0,After_Automation,0,
S2024-05012,BAL_01,Analytical_Balance,2024-08-11,Assay,62.6,20.1,pass,CF,Media_X,0,After_Automation,0,
S2024-05013,BAL_01,Analytical_Balance,2024-08-11,Endotoxin,67.2,18.7,pass,AD,Reagent_B,0,After_Automation,0,
S2024-05014,PH_01,pH_Meter,2024-08-11,Endotoxin,42.4,19.6,pass,EL,Reagent_A,0,After_Automation,0,
S2024-05015,PH_01,pH_Meter,2024-08-11,pH Check,39.8,19.9,pass,BR,Media_Y,0,After_Automation,0,
S2024-05016,LUM_01,Luminometer,2024-08-11,Endotoxin,27.9,20.5,pass,CF,Reagent_A,0,After_Automation,0,
S2024-05017,LUM_01,Luminometer,2024-08-11,Endotoxin,30.0,30.6,pass,DG,Media_Y,0,After_Automation,0,
S2024-05018,LUM_01,Luminometer,2024-08-11,Impurity,39.1,28.7,pass,CF,Media_X,0,After_Automation,0,
S2024-05019,LUM_01,Luminometer,2024-08-11,Endotoxin,53.3,24.0,pass,DG,Media_Y,0,After_Automation,0,
S2024-05020,HPLC_01,HPLC,2024-08-12,Assay,45.4,14.6,pass,EL,Media_X,0,After_Automation,0,
S2024-05021,HPLC_01,HPLC,2024-08-12,Assay,32.4,12.3,fail,AD,Media_Y,1,After_Automation,0,
S2024-05022,HPLC_01,HPLC,2024-08-12,pH Check,19.4,25.5,pass,DG,Media_X,0,After_Automation,0,
S2024-05023,HPLC_01,HPLC,2024-08-12,Endotoxin,58.6,11.5,fail,CF,Media_X,0,After_Automation,0,
S2024-05024,HPLC_01,HPLC,2024-08-12,Assay,25.0,19.1,pass,BR,Media_Y,0,After_Automation,0,
S2024-05025,HPLC_01,HPLC,2024-08-12,Endotoxin,53.4,17.6,pass,AD,Reagent_A,0,After_Automation,0,
S2024-05026,HPLC_02,HPLC,2024-08-12,Weigh,35.3,19.6,pass,DG,Media_Y,0,After_Automation,0,
S2024-05027,HPLC_02,HPLC,2024-08-12,Endotoxin,42.4,25.9,pass,BR,Reagent_A,0,After_Automation,0,
S2024-05028,HPLC_02,HPLC,2024-08-12,Weigh,29.1,26.2,pass,BR,Media_X,0,After_Automation,0,
S2024-05029,HPLC_02,HPLC,2024-08-12,Assay,9.8,15.1,pass,EL,Media_Y,0,After_Automation,0,
S2024-05030,UV_01,UV_Spectrometer,2024-08-12,Weigh,50.2,31.9,pass,CF,Reagent_B,0,After_Automation,0,
S2024-05031,UV_01,UV_Spectrometer,2024-08-12,pH Check,14.1,23.4,pass,CF,Media_X,0,After_Automation,0,
S2024-05032,UV_01,UV_Spectrometer,2024-08-12,Impurity,43.4,34.0,pass,BR,Media_X,0,After_Automation,0,
S2024-05033,UV_01,UV_Spectrometer,2024-08-12,Weigh,29.8,28.1,pass,EL,Media_Y,0,After_Automation,0,
S2024-05034,BAL_01,Analytical_Balance,2024-08-12,Weigh,20.7,24.5,pass,BR,Media_Y,0,After_Automation,0,
S2024-05035,BAL_01,Analytical_Balance,2024-08-12,pH Check,16.4,20.7,pass,AD,Media_Y,0,After_Automation,0,
S2024-05036,BAL_01,Analytical_Balance,2024-08-12,Impurity,59.9,21.0,pass,EL,Media_X,1,After_Automation,0,
S2024-05037,BAL_01,Analytical_Balance,2024-08-12,Endotoxin,11.7,19.4,pass,AD,Reagent_A,0,After_Automation,0,
S2024-05038,BAL_01,Analytical_Balance,2024-08-12,Endotoxin,64.2,8.1,pass,EL,Reagent_A,0,After_Automation,0,
S2024-05039,BAL_01,Analytical_Balance,2024-08-12,Weigh,40.9,12.0,pass,DG,Media_X,0,After_Automation,0,
S2024-05040,PH_01,pH_Meter,2024-08-12,Weigh,64.1,26.9,pass,EL,Reagent_B,0,After_Automation,0,
S2024-05041,PH_01,pH_Meter,2024-08-12,Endotoxin,32.6,21.8,pass,DG,Reagent_B,1,After_Automation,0,
S2024-05042,PH_01,pH_Meter,2024-08-12,Assay,35.4,15.2,pass,CF,Reagent_A,0,After_Automation,0,
S2024-05043,PH_01,pH_Meter,2024-08-12,Assay,56.8,30.4,pass,BR,Reagent_B,0,After_Automation,0,
S2024-05044,PH_01,pH_Meter,2024-08-12,pH Check,29.8,13.3,pass,AD,Reagent_A,0,After_Automation,0,
S2024-05045,PH_01,pH_Meter,2024-08-12,Assay,27.5,26.3,pass,DG,Reagent_B,0,After_Automation,0,
S2024-05046,LUM_01,Luminometer,2024-08-12,Assay,35.5,22.2,fail,EL,Media_X,0,After_Automation,0,
S2024-05047,LUM_01,Luminometer,2024-08-12,Endotoxin,20.0,27.6,fail,CF,Reagent_B,0,After_Automation,0,
S2024-05048,LUM_01,Luminometer,2024-08-12,pH Check,32.7,20.7,pass,CF,Media_Y,0,After_Automation,0,
S2024-05049,HPLC_01,HPLC,2024-08-13,Endotoxin,28.2,26.2,pass,BR,Media_X,0,After_Automation,0,
S2024-05050,HPLC_01,HPLC,2024-08-13,Impurity,55.4,35.5,pass,CF,Media_X,0,After_Automation,0,
S2024-05051,HPLC_01,HPLC,2024-08-13,Assay,41.6,21.7,pass,DG,Reagent_B,0,After_Automation,0,
S2024-05052,HPLC_01,HPLC,2024-08-13,Assay,38.4,31.8,pass,CF,Media_Y,0,After_Automation,0,
S2024-05053,HPLC_02,HPLC,2024-08-13,Impurity,49.8,22.8,pass,AD,Reagent_B,1,After_Automation,0,
S2024-05054,UV_01,UV_Spectrometer,2024-08-13,Assay,42.4,19.9,pass,DG,Media_X,0,After_Automation,0,
S2024-05055,UV_01,UV_Spectrometer,2024-08-13,Impurity,31.9,21.0,pass,BR,Media_X,0,After_Automation,0,
S2024-05056,BAL_01,Analytical_Balance,2024-08-13,pH Check,43.9,22.3,pass,AD,Reagent_B,0,After_Automation,0,
S2024-05057,BAL_01,Analytical_Balance,2024-08-13,Weigh,40.0,18.7,pass,EL,Reagent_A,0,After_Automation,0,
S2024-05058,BAL_01,Analytical_Balance,2024-08-13,Assay,38.2,25.9,pass,BR,Media_Y,1,After_Automation,0,
S2024-05059,PH_01,pH_Meter,2024-08-13,Impurity,34.8,20.5,pass,CF,Media_X,0,After_Automation,0,
S2024-05060,PH_01,pH_Meter,2024-08-13,Assay,66.6,14.2,pass,CF,Reagent_B,0,After_Automation,0,
S2024-05061,PH_01,pH_Meter,2024-08-13,pH Check,14.9,13.1,pass,DG,Reagent_B,0,After_Automation,0,
S2024-05062,PH_01,pH_Meter,2024-08-13,pH Check,48.3,22.9,pass,EL,Media_Y,0,After_Automation,0,
S2024-05063,PH_01,pH_Meter,2024-08-13,Assay,59.3,20.7,pass,EL,Reagent_B,0,After_Automation,0,
S2024-05064,PH_01,pH_Meter,2024-08-13,Weigh,45.2,23.8,pass,EL,Reagent_A,0,After_Automation,0,
S2024-05065,PH_01,pH_Meter,2024-08-13,Weigh,33.1,29.7,pass,EL,Media_X,0,After_Automation,0,
S2024-05066,PH_01,pH_Meter,2024-08-13,Weigh,52.0,14.1,pass,EL,Media_X,0,After_Automation,0,
S2024-05067,PH_01,pH_Meter,2024-08-13,pH Check,55.7,26.7,pass,CF,Media_Y,0,After_Automation,0,
S2024-05068,PH_01,pH_Meter,2024-08-13,Weigh,28.7,24.3,pass,DG,Reagent_B,0,After_Automation,0,
S2024-05069,LUM_01,Luminometer,2024-08-13,Weigh,69.9,24.5,pass,DG,Media_Y,1,After_Automation,0,
S2024-05070,LUM_01,Luminometer,2024-08-13,Endotoxin,35.3,18.2,pass,BR,Reagent_A,0,After_Automation,0,
S2024-05071,HPLC_01,HPLC,2024-08-14,pH Check,42.1,19.6,pass,CF,Media_X,0,After_Automation,0,
S2024-05072,HPLC_01,HPLC,2024-08-14,Endotoxin,39.8,28.3,pass,EL,Reagent_B,0,After_Automation,0,
S2024-05073,HPLC_01,HPLC,2024-08-14,pH Check,36.4,30.8,pass,BR,Media_X,0,After_Automation,0,
S2024-05074,HPLC_01,HPLC,2024-08-14,Weigh,53.4,17.7,pass,DG,Media_Y,0,After_Automation,0,
S2024-05075,HPLC_01,HPLC,2024-08-14,pH Check,42.9,26.3,pass,BR,Reagent_A,0,After_Automation,0,
S2024-05076,HPLC_02,HPLC,2024-08-14,pH Check,50.0,19.8,pass,DG,Media_X,0,After_Automation,0,
S2024-05077,HPLC_02,HPLC,2024-08-14,Assay,61.1,26.0,pass,EL,Reagent_A,0,After_Automation,0,
S2024-05078,HPLC_02,HPLC,2024-08-14,Assay,25.9,16.8,pass,EL,Media_Y,0,After_Automation,0,
S2024-05079,UV_01,UV_Spectrometer,2024-08-14,Impurity,44.8,28.0,pass,DG,Reagent_B,0,After_Automation,0,
S2024-05080,UV_01,UV_Spectrometer,2024-08-14,pH Check,66.4,23.3,pass,DG,Media_X,0,After_Automation,0,
S2024-05081,BAL_01,Analytical_Balance,2024-08-14,Assay,44.0,22.8,pass,BR,Media_Y,0,After_Automation,0,
S2024-05082,BAL_01,Analytical_Balance,2024-08-14,Assay,16.7,15.6,pass,DG,Reagent_B,0,After_Automation,0,
S2024-05083,BAL_01,Analytical_Balance,2024-08-14,Assay,55.5,23.6,pass,BR,Reagent_A,0,After_Automation,0,
S2024-05084,BAL_01,Analytical_Balance,2024-08-14,pH Check,33.2,18.5,pass,DG,Media_X,0,After_Automation,0,
S2024-05085,BAL_01,Analytical_Balance,2024-08-14,Endotoxin,40.9,18.1,pass,CF,Reagent_A,0,After_Automation,0,
S2024-05086,BAL_01,Analytical_Balance,2024-08-14,pH Check,39.3,16.6,pass,DG,Reagent_A,0,After_Automation,0,
S2024-05087,BAL_01,Analytical_Balance,2024-08-14,Assay,61.3,17.9,pass,BR,Reagent_B,0,After_Automation,0,
S2024-05088,BAL_01,Analytical_Balance,2024-08-14,pH Check,35.2,16.8,pass,AD,Media_X,1,After_Automation,0,
S2024-05089,BAL_01,Analytical_Balance,2024-08-14,Impurity,47.5,18.3,pass,EL,Media_X,0,After_Automation,0,
S2024-05090,BAL_01,Analytical_Balance,2024-08-14,Endotoxin,66.8,19.8,pass,CF,Reagent_B,0,After_Automation,0,
S2024-05091,PH_01,pH_Meter,2024-08-14,Assay,55.7,20.0,pass,DG,Reagent_B,0,After_Automation,0,
S2024-05092,PH_01,pH_Meter,2024-08-14,pH Check,49.5,23.0,pass,BR,Reagent_A,0,After_Automation,0,
S2024-05093,PH_01,pH_Meter,2024-08-14,Assay,58.1,16.2,pass,EL,Media_X,0,After_Automation,0,
S2024-05094,PH_01,pH_Meter,2024-08-14,Impurity,39.6,25.4,pass,EL,Media_X,0,After_Automation,0,
S2024-05095,PH_01,pH_Meter,2024-08-14,Weigh,31.8,31.3,pass,AD,Media_Y,1,After_Automation,0,
S2024-05096,PH_01,pH_Meter,2024-08-14,Assay,28.4,21.3,pass,CF,Reagent_A,0,After_Automation,0,
S2024-05097,LUM_01,Luminometer,2024-08-14,Weigh,47.2,21.4,pass,DG,Media_Y,0,After_Automation,0,
S2024-05098,LUM_01,Luminometer,2024-08-14,Weigh,23.6,14.1,pass,BR,Reagent_A,1,After_Automation,0,
S2024-05099,LUM_01,Luminometer,2024-08-14,pH Check,56.2,21.1,pass,AD,Reagent_B,0,After_Automation,0,
S2024-05100,HPLC_01,HPLC,2024-08-15,Impurity,65.7,25.0,pass,DG,Media_X,0,After_Automation,0,
S2024-05101,HPLC_01,HPLC,2024-08-15,Endotoxin,66.0,21.6,pass,AD,Reagent_A,0,After_Automation,0,
S2024-05102,HPLC_01,HPLC,2024-08-15,Assay,51.9,27.1,pass,EL,Reagent_B,0,After_Automation,0,
S2024-05103,HPLC_01,HPLC,2024-08-15,Impurity,56.6,15.4,pass,EL,Reagent_A,0,After_Automation,0,
S2024-05104,HPLC_02,HPLC,2024-08-15,Weigh,61.0,18.5,pass,CF,Reagent_B,0,After_Automation,0,
S2024-05105,HPLC_02,HPLC,2024-08-15,pH Check,46.6,16.3,fail,BR,Media_X,0,After_Automation,0,
S2024-05106,HPLC_02,HPLC,2024-08-15,Impurity,37.9,21.8,pass,BR,Reagent_B,0,After_Automation,0,
S2024-05107,UV_01,UV_Spectrometer,2024-08-15,Assay,55.3,15.5,fail,CF,Media_X,1,After_Automation,0,
S2024-05108,UV_01,UV_Spectrometer,2024-08-15,Weigh,12.0,21.0,pass,AD,Media_X,0,After_Automation,0,
S2024-05109,BAL_01,Analytical_Balance,2024-08-15,pH Check,53.8,20.7,pass,EL,Media_Y,0,After_Automation,0,
S2024-05110,BAL_01,Analytical_Balance,2024-08-15,Impurity,60.6,25.8,pass,EL,Reagent_A,0,After_Automation,0,
S2024-05111,BAL_01,Analytical_Balance,2024-08-15,Assay,36.0,23.5,pass,EL,Media_Y,1,After_Automation,0,
S2024-05112,BAL_01,Analytical_Balance,2024-08-15,Weigh,44.7,20.3,pass,CF,Reagent_A,0,After_Automation,0,
S2024-05113,BAL_01,Analytical_Balance,2024-08-15,Endotoxin,65.2,18.9,pass,BR,Reagent_B,0,After_Automation,0,
S2024-05114,BAL_01,Analytical_Balance,2024-08-15,pH Check,37.2,18.9,pass,AD,Reagent_B,0,After_Automation,0,
S2024-05115,BAL_01,Analytical_Balance,2024-08-15,Endotoxin,52.5,29.6,pass,CF,Reagent_A,0,After_Automation,0,
S2024-05116,BAL_01,Analytical_Balance,2024-08-15,Assay,46.2,18.8,pass,CF,Reagent_A,0,After_Automation,0,
S2024-05117,BAL_01,Analytical_Balance,2024-08-15,pH Check,28.7,17.7,pass,BR,Reagent_A,0,After_Automation,0,
S2024-05118,PH_01,pH_Meter,2024-08-15,pH Check,54.5,28.9,fail,CF,Media_X,0,After_Automation,0,
S2024-05119,PH_01,pH_Meter,2024-08-15,Weigh,36.5,20.2,pass,BR,Reagent_B,0,After_Automation,0,
S2024-05120,PH_01,pH_Meter,2024-08-15,pH Check,40.0,15.6,pass,CF,Reagent_A,0,After_Automation,0,
S2024-05121,PH_01,pH_Meter,2024-08-15,Weigh,44.9,17.5,pass,BR,Media_X,0,After_Automation,0,
S2024-05122,PH_01,pH_Meter,2024-08-15,Assay,47.9,11.6,pass,BR,Media_Y,1,After_Automation,0,
S2024-05123,PH_01,pH_Meter,2024-08-15,Weigh,66.9,21.1,fail,CF,Media_Y,0,After_Automation,0,
S2024-05124,PH_01,pH_Meter,2024-08-15,pH Check,56.2,12.6,pass,EL,Media_Y,0,After_Automation,0,
S2024-05125,PH_01,pH_Meter,2024-08-15,Impurity,59.2,20.8,pass,BR,Media_X,1,After_Automation,0,
S2024-05126,PH_01,pH_Meter,2024-08-15,Assay,20.4,16.0,pass,CF,Media_X,1,After_Automation,0,
S2024-05127,PH_01,pH_Meter,2024-08-15,Impurity,54.7,18.0,pass,CF,Media_X,0,After_Automation,0,
S2024-05128,PH_01,pH_Meter,2024-08-15,Impurity,55.8,15.4,pass,BR,Media_Y,0,After_Automation,0,
S2024-05129,HPLC_01,HPLC,2024-08-16,Weigh,45.0,19.0,pass,BR,Media_X,0,After_Automation,0,
S2024-05130,HPLC_01,HPLC,2024-08-16,Weigh,68.0,22.7,pass,CF,Media_Y,0,After_Automation,0,
S2024-05131,HPLC_01,HPLC,2024-08-16,pH Check,41.4,23.0,pass,DG,Reagent_A,0,After_Automation,0,
S2024-05132,HPLC_01,HPLC,2024-08-16,Endotoxin,43.3,33.4,pass,DG,Media_Y,0,After_Automation,0,
S2024-05133,HPLC_01,HPLC,2024-08-16,Weigh,75.5,14.9,pass,BR,Reagent_A,0,After_Automation,0,
S2024-05134,HPLC_01,HPLC,2024-08-16,Impurity,46.0,28.5,pass,AD,Media_Y,0,After_Automation,0,
S2024-05135,HPLC_01,HPLC,2024-08-16,Endotoxin,59.3,26.9,pass,EL,Reagent_A,1,After_Automation,0,
S2024-05136,HPLC_01,HPLC,2024-08-16,Impurity,26.9,18.3,pass,DG,Media_X,0,After_Automation,0,
S2024-05137,HPLC_02,HPLC,2024-08-16,Impurity,77.2,20.7,pass,AD,Media_X,0,After_Automation,0,
S2024-05138,HPLC_02,HPLC,2024-08-16,Assay,11.8,17.5,pass,DG,Reagent_B,0,After_Automation,0,
S2024-05139,HPLC_02,HPLC,2024-08-16,pH Check,38.4,15.1,pass,AD,Media_Y,0,After_Automation,0,
S2024-05140,HPLC_02,HPLC,2024-08-16,Weigh,63.6,15.0,pass,CF,Media_Y,1,After_Automation,0,
S2024-05141,HPLC_02,HPLC,2024-08-16,pH Check,62.2,18.1,pass,DG,Media_X,0,After_Automation,0,
S2024-05142,HPLC_02,HPLC,2024-08-16,Assay,51.0,22.1,pass,EL,Reagent_A,1,After_Automation,0,
